season,round,circuit,driver_id,quali_pos
2018,1,Albert Park Grand Prix Circuit,hamilton,1
2018,1,Albert Park Grand Prix Circuit,raikkonen,2
2018,1,Albert Park Grand Prix Circuit,vettel,3
2018,1,Albert Park Grand Prix Circuit,max_verstappen,4
2018,1,Albert Park Grand Prix Circuit,ricciardo,5
2018,1,Albert Park Grand Prix Circuit,kevin_magnussen,6
2018,1,Albert Park Grand Prix Circuit,grosjean,7
2018,1,Albert Park Grand Prix Circuit,hulkenberg,8
2018,1,Albert Park Grand Prix Circuit,sainz,9
2018,1,Albert Park Grand Prix Circuit,bottas,10
2018,1,Albert Park Grand Prix Circuit,alonso,11
2018,1,Albert Park Grand Prix Circuit,vandoorne,12
2018,1,Albert Park Grand Prix Circuit,perez,13
2018,1,Albert Park Grand Prix Circuit,stroll,14
2018,1,Albert Park Grand Prix Circuit,ocon,15
2018,1,Albert Park Grand Prix Circuit,brendon_hartley,16
2018,1,Albert Park Grand Prix Circuit,ericsson,17
2018,1,Albert Park Grand Prix Circuit,leclerc,18
2018,1,Albert Park Grand Prix Circuit,sirotkin,19
2018,1,Albert Park Grand Prix Circuit,gasly,20
2018,2,Bahrain International Circuit,vettel,1
2018,2,Bahrain International Circuit,raikkonen,2
2018,2,Bahrain International Circuit,bottas,3
2018,2,Bahrain International Circuit,hamilton,4
2018,2,Bahrain International Circuit,ricciardo,5
2018,2,Bahrain International Circuit,gasly,6
2018,2,Bahrain International Circuit,kevin_magnussen,7
2018,2,Bahrain International Circuit,hulkenberg,8
2018,2,Bahrain International Circuit,ocon,9
2018,2,Bahrain International Circuit,sainz,10
2018,2,Bahrain International Circuit,brendon_hartley,11
2018,2,Bahrain International Circuit,perez,12
2018,2,Bahrain International Circuit,alonso,13
2018,2,Bahrain International Circuit,vandoorne,14
2018,2,Bahrain International Circuit,max_verstappen,15
2018,2,Bahrain International Circuit,grosjean,16
2018,2,Bahrain International Circuit,ericsson,17
2018,2,Bahrain International Circuit,sirotkin,18
2018,2,Bahrain International Circuit,leclerc,19
2018,2,Bahrain International Circuit,stroll,20
2018,3,Shanghai International Circuit,vettel,1
2018,3,Shanghai International Circuit,raikkonen,2
2018,3,Shanghai International Circuit,bottas,3
2018,3,Shanghai International Circuit,hamilton,4
2018,3,Shanghai International Circuit,max_verstappen,5
2018,3,Shanghai International Circuit,ricciardo,6
2018,3,Shanghai International Circuit,hulkenberg,7
2018,3,Shanghai International Circuit,perez,8
2018,3,Shanghai International Circuit,sainz,9
2018,3,Shanghai International Circuit,grosjean,10
2018,3,Shanghai International Circuit,kevin_magnussen,11
2018,3,Shanghai International Circuit,ocon,12
2018,3,Shanghai International Circuit,alonso,13
2018,3,Shanghai International Circuit,vandoorne,14
2018,3,Shanghai International Circuit,brendon_hartley,15
2018,3,Shanghai International Circuit,sirotkin,16
2018,3,Shanghai International Circuit,gasly,17
2018,3,Shanghai International Circuit,stroll,18
2018,3,Shanghai International Circuit,leclerc,19
2018,3,Shanghai International Circuit,ericsson,20
2018,4,Baku City Circuit,vettel,1
2018,4,Baku City Circuit,hamilton,2
2018,4,Baku City Circuit,bottas,3
2018,4,Baku City Circuit,ricciardo,4
2018,4,Baku City Circuit,max_verstappen,5
2018,4,Baku City Circuit,raikkonen,6
2018,4,Baku City Circuit,ocon,7
2018,4,Baku City Circuit,perez,8
2018,4,Baku City Circuit,hulkenberg,9
2018,4,Baku City Circuit,sainz,10
2018,4,Baku City Circuit,stroll,11
2018,4,Baku City Circuit,sirotkin,12
2018,4,Baku City Circuit,alonso,13
2018,4,Baku City Circuit,leclerc,14
2018,4,Baku City Circuit,kevin_magnussen,15
2018,4,Baku City Circuit,vandoorne,16
2018,4,Baku City Circuit,gasly,17
2018,4,Baku City Circuit,ericsson,18
2018,4,Baku City Circuit,brendon_hartley,19
2018,4,Baku City Circuit,grosjean,20
2018,5,Circuit de Barcelona-Catalunya,hamilton,1
2018,5,Circuit de Barcelona-Catalunya,bottas,2
2018,5,Circuit de Barcelona-Catalunya,vettel,3
2018,5,Circuit de Barcelona-Catalunya,raikkonen,4
2018,5,Circuit de Barcelona-Catalunya,max_verstappen,5
2018,5,Circuit de Barcelona-Catalunya,ricciardo,6
2018,5,Circuit de Barcelona-Catalunya,kevin_magnussen,7
2018,5,Circuit de Barcelona-Catalunya,alonso,8
2018,5,Circuit de Barcelona-Catalunya,sainz,9
2018,5,Circuit de Barcelona-Catalunya,grosjean,10
2018,5,Circuit de Barcelona-Catalunya,vandoorne,11
2018,5,Circuit de Barcelona-Catalunya,gasly,12
2018,5,Circuit de Barcelona-Catalunya,ocon,13
2018,5,Circuit de Barcelona-Catalunya,leclerc,14
2018,5,Circuit de Barcelona-Catalunya,perez,15
2018,5,Circuit de Barcelona-Catalunya,hulkenberg,16
2018,5,Circuit de Barcelona-Catalunya,ericsson,17
2018,5,Circuit de Barcelona-Catalunya,sirotkin,18
2018,5,Circuit de Barcelona-Catalunya,stroll,19
2018,5,Circuit de Barcelona-Catalunya,brendon_hartley,20
2018,6,Circuit de Monaco,ricciardo,1
2018,6,Circuit de Monaco,vettel,2
2018,6,Circuit de Monaco,hamilton,3
2018,6,Circuit de Monaco,raikkonen,4
2018,6,Circuit de Monaco,bottas,5
2018,6,Circuit de Monaco,ocon,6
2018,6,Circuit de Monaco,alonso,7
2018,6,Circuit de Monaco,sainz,8
2018,6,Circuit de Monaco,perez,9
2018,6,Circuit de Monaco,gasly,10
2018,6,Circuit de Monaco,hulkenberg,11
2018,6,Circuit de Monaco,vandoorne,12
2018,6,Circuit de Monaco,sirotkin,13
2018,6,Circuit de Monaco,leclerc,14
2018,6,Circuit de Monaco,grosjean,15
2018,6,Circuit de Monaco,brendon_hartley,16
2018,6,Circuit de Monaco,ericsson,17
2018,6,Circuit de Monaco,stroll,18
2018,6,Circuit de Monaco,kevin_magnussen,19
2018,6,Circuit de Monaco,max_verstappen,20
2018,7,Circuit Gilles Villeneuve,vettel,1
2018,7,Circuit Gilles Villeneuve,bottas,2
2018,7,Circuit Gilles Villeneuve,max_verstappen,3
2018,7,Circuit Gilles Villeneuve,hamilton,4
2018,7,Circuit Gilles Villeneuve,raikkonen,5
2018,7,Circuit Gilles Villeneuve,ricciardo,6
2018,7,Circuit Gilles Villeneuve,hulkenberg,7
2018,7,Circuit Gilles Villeneuve,ocon,8
2018,7,Circuit Gilles Villeneuve,sainz,9
2018,7,Circuit Gilles Villeneuve,perez,10
2018,7,Circuit Gilles Villeneuve,kevin_magnussen,11
2018,7,Circuit Gilles Villeneuve,brendon_hartley,12
2018,7,Circuit Gilles Villeneuve,leclerc,13
2018,7,Circuit Gilles Villeneuve,alonso,14
2018,7,Circuit Gilles Villeneuve,vandoorne,15
2018,7,Circuit Gilles Villeneuve,gasly,16
2018,7,Circuit Gilles Villeneuve,stroll,17
2018,7,Circuit Gilles Villeneuve,sirotkin,18
2018,7,Circuit Gilles Villeneuve,ericsson,19
2018,7,Circuit Gilles Villeneuve,grosjean,20
2018,8,Circuit Paul Ricard,hamilton,1
2018,8,Circuit Paul Ricard,bottas,2
2018,8,Circuit Paul Ricard,vettel,3
2018,8,Circuit Paul Ricard,max_verstappen,4
2018,8,Circuit Paul Ricard,ricciardo,5
2018,8,Circuit Paul Ricard,raikkonen,6
2018,8,Circuit Paul Ricard,sainz,7
2018,8,Circuit Paul Ricard,leclerc,8
2018,8,Circuit Paul Ricard,kevin_magnussen,9
2018,8,Circuit Paul Ricard,grosjean,10
2018,8,Circuit Paul Ricard,ocon,11
2018,8,Circuit Paul Ricard,hulkenberg,12
2018,8,Circuit Paul Ricard,perez,13
2018,8,Circuit Paul Ricard,gasly,14
2018,8,Circuit Paul Ricard,ericsson,15
2018,8,Circuit Paul Ricard,alonso,16
2018,8,Circuit Paul Ricard,brendon_hartley,17
2018,8,Circuit Paul Ricard,vandoorne,18
2018,8,Circuit Paul Ricard,sirotkin,19
2018,8,Circuit Paul Ricard,stroll,20
2018,9,Red Bull Ring,bottas,1
2018,9,Red Bull Ring,hamilton,2
2018,9,Red Bull Ring,vettel,3
2018,9,Red Bull Ring,raikkonen,4
2018,9,Red Bull Ring,max_verstappen,5
2018,9,Red Bull Ring,grosjean,6
2018,9,Red Bull Ring,ricciardo,7
2018,9,Red Bull Ring,kevin_magnussen,8
2018,9,Red Bull Ring,sainz,9
2018,9,Red Bull Ring,hulkenberg,10
2018,9,Red Bull Ring,ocon,11
2018,9,Red Bull Ring,gasly,12
2018,9,Red Bull Ring,leclerc,13
2018,9,Red Bull Ring,alonso,14
2018,9,Red Bull Ring,stroll,15
2018,9,Red Bull Ring,vandoorne,16
2018,9,Red Bull Ring,perez,17
2018,9,Red Bull Ring,sirotkin,18
2018,9,Red Bull Ring,brendon_hartley,19
2018,9,Red Bull Ring,ericsson,20
2018,10,Silverstone Circuit,hamilton,1
2018,10,Silverstone Circuit,vettel,2
2018,10,Silverstone Circuit,raikkonen,3
2018,10,Silverstone Circuit,bottas,4
2018,10,Silverstone Circuit,max_verstappen,5
2018,10,Silverstone Circuit,ricciardo,6
2018,10,Silverstone Circuit,kevin_magnussen,7
2018,10,Silverstone Circuit,grosjean,8
2018,10,Silverstone Circuit,leclerc,9
2018,10,Silverstone Circuit,ocon,10
2018,10,Silverstone Circuit,hulkenberg,11
2018,10,Silverstone Circuit,perez,12
2018,10,Silverstone Circuit,alonso,13
2018,10,Silverstone Circuit,gasly,14
2018,10,Silverstone Circuit,ericsson,15
2018,10,Silverstone Circuit,sainz,16
2018,10,Silverstone Circuit,vandoorne,17
2018,10,Silverstone Circuit,sirotkin,18
2018,10,Silverstone Circuit,stroll,19
2018,10,Silverstone Circuit,brendon_hartley,20
2018,11,Hockenheimring,vettel,1
2018,11,Hockenheimring,bottas,2
2018,11,Hockenheimring,raikkonen,3
2018,11,Hockenheimring,max_verstappen,4
2018,11,Hockenheimring,kevin_magnussen,5
2018,11,Hockenheimring,grosjean,6
2018,11,Hockenheimring,hulkenberg,7
2018,11,Hockenheimring,sainz,8
2018,11,Hockenheimring,leclerc,9
2018,11,Hockenheimring,perez,10
2018,11,Hockenheimring,alonso,11
2018,11,Hockenheimring,sirotkin,12
2018,11,Hockenheimring,ericsson,13
2018,11,Hockenheimring,hamilton,14
2018,11,Hockenheimring,ricciardo,15
2018,11,Hockenheimring,ocon,16
2018,11,Hockenheimring,gasly,17
2018,11,Hockenheimring,brendon_hartley,18
2018,11,Hockenheimring,stroll,19
2018,11,Hockenheimring,vandoorne,20
2018,12,Hungaroring,hamilton,1
2018,12,Hungaroring,bottas,2
2018,12,Hungaroring,raikkonen,3
2018,12,Hungaroring,vettel,4
2018,12,Hungaroring,sainz,5
2018,12,Hungaroring,gasly,6
2018,12,Hungaroring,max_verstappen,7
2018,12,Hungaroring,brendon_hartley,8
2018,12,Hungaroring,kevin_magnussen,9
2018,12,Hungaroring,grosjean,10
2018,12,Hungaroring,alonso,11
2018,12,Hungaroring,ricciardo,12
2018,12,Hungaroring,hulkenberg,13
2018,12,Hungaroring,ericsson,14
2018,12,Hungaroring,stroll,15
2018,12,Hungaroring,vandoorne,16
2018,12,Hungaroring,leclerc,17
2018,12,Hungaroring,ocon,18
2018,12,Hungaroring,perez,19
2018,12,Hungaroring,sirotkin,20
2018,13,Circuit de Spa-Francorchamps,hamilton,1
2018,13,Circuit de Spa-Francorchamps,vettel,2
2018,13,Circuit de Spa-Francorchamps,ocon,3
2018,13,Circuit de Spa-Francorchamps,perez,4
2018,13,Circuit de Spa-Francorchamps,grosjean,5
2018,13,Circuit de Spa-Francorchamps,raikkonen,6
2018,13,Circuit de Spa-Francorchamps,max_verstappen,7
2018,13,Circuit de Spa-Francorchamps,ricciardo,8
2018,13,Circuit de Spa-Francorchamps,kevin_magnussen,9
2018,13,Circuit de Spa-Francorchamps,bottas,10
2018,13,Circuit de Spa-Francorchamps,gasly,11
2018,13,Circuit de Spa-Francorchamps,brendon_hartley,12
2018,13,Circuit de Spa-Francorchamps,leclerc,13
2018,13,Circuit de Spa-Francorchamps,ericsson,14
2018,13,Circuit de Spa-Francorchamps,hulkenberg,15
2018,13,Circuit de Spa-Francorchamps,sainz,16
2018,13,Circuit de Spa-Francorchamps,alonso,17
2018,13,Circuit de Spa-Francorchamps,sirotkin,18
2018,13,Circuit de Spa-Francorchamps,stroll,19
2018,13,Circuit de Spa-Francorchamps,vandoorne,20
2018,14,Autodromo Nazionale di Monza,raikkonen,1
2018,14,Autodromo Nazionale di Monza,vettel,2
2018,14,Autodromo Nazionale di Monza,hamilton,3
2018,14,Autodromo Nazionale di Monza,bottas,4
2018,14,Autodromo Nazionale di Monza,max_verstappen,5
2018,14,Autodromo Nazionale di Monza,grosjean,6
2018,14,Autodromo Nazionale di Monza,sainz,7
2018,14,Autodromo Nazionale di Monza,ocon,8
2018,14,Autodromo Nazionale di Monza,gasly,9
2018,14,Autodromo Nazionale di Monza,stroll,10
2018,14,Autodromo Nazionale di Monza,kevin_magnussen,11
2018,14,Autodromo Nazionale di Monza,sirotkin,12
2018,14,Autodromo Nazionale di Monza,alonso,13
2018,14,Autodromo Nazionale di Monza,hulkenberg,14
2018,14,Autodromo Nazionale di Monza,ricciardo,15
2018,14,Autodromo Nazionale di Monza,perez,16
2018,14,Autodromo Nazionale di Monza,leclerc,17
2018,14,Autodromo Nazionale di Monza,brendon_hartley,18
2018,14,Autodromo Nazionale di Monza,ericsson,19
2018,14,Autodromo Nazionale di Monza,vandoorne,20
2018,15,Marina Bay Street Circuit,hamilton,1
2018,15,Marina Bay Street Circuit,max_verstappen,2
2018,15,Marina Bay Street Circuit,vettel,3
2018,15,Marina Bay Street Circuit,bottas,4
2018,15,Marina Bay Street Circuit,raikkonen,5
2018,15,Marina Bay Street Circuit,ricciardo,6
2018,15,Marina Bay Street Circuit,perez,7
2018,15,Marina Bay Street Circuit,grosjean,8
2018,15,Marina Bay Street Circuit,ocon,9
2018,15,Marina Bay Street Circuit,hulkenberg,10
2018,15,Marina Bay Street Circuit,alonso,11
2018,15,Marina Bay Street Circuit,sainz,12
2018,15,Marina Bay Street Circuit,leclerc,13
2018,15,Marina Bay Street Circuit,ericsson,14
2018,15,Marina Bay Street Circuit,gasly,15
2018,15,Marina Bay Street Circuit,kevin_magnussen,16
2018,15,Marina Bay Street Circuit,brendon_hartley,17
2018,15,Marina Bay Street Circuit,vandoorne,18
2018,15,Marina Bay Street Circuit,sirotkin,19
2018,15,Marina Bay Street Circuit,stroll,20
2018,16,Sochi Autodrom,bottas,1
2018,16,Sochi Autodrom,hamilton,2
2018,16,Sochi Autodrom,vettel,3
2018,16,Sochi Autodrom,raikkonen,4
2018,16,Sochi Autodrom,kevin_magnussen,5
2018,16,Sochi Autodrom,ocon,6
2018,16,Sochi Autodrom,leclerc,7
2018,16,Sochi Autodrom,perez,8
2018,16,Sochi Autodrom,grosjean,9
2018,16,Sochi Autodrom,ericsson,10
2018,16,Sochi Autodrom,max_verstappen,11
2018,16,Sochi Autodrom,ricciardo,12
2018,16,Sochi Autodrom,gasly,13
2018,16,Sochi Autodrom,sainz,14
2018,16,Sochi Autodrom,hulkenberg,15
2018,16,Sochi Autodrom,brendon_hartley,16
2018,16,Sochi Autodrom,alonso,17
2018,16,Sochi Autodrom,sirotkin,18
2018,16,Sochi Autodrom,vandoorne,19
2018,16,Sochi Autodrom,stroll,20
2018,17,Suzuka Circuit,hamilton,1
2018,17,Suzuka Circuit,bottas,2
2018,17,Suzuka Circuit,max_verstappen,3
2018,17,Suzuka Circuit,raikkonen,4
2018,17,Suzuka Circuit,grosjean,5
2018,17,Suzuka Circuit,brendon_hartley,6
2018,17,Suzuka Circuit,gasly,7
2018,17,Suzuka Circuit,ocon,8
2018,17,Suzuka Circuit,vettel,9
2018,17,Suzuka Circuit,perez,10
2018,17,Suzuka Circuit,leclerc,11
2018,17,Suzuka Circuit,kevin_magnussen,12
2018,17,Suzuka Circuit,sainz,13
2018,17,Suzuka Circuit,stroll,14
2018,17,Suzuka Circuit,ricciardo,15
2018,17,Suzuka Circuit,hulkenberg,16
2018,17,Suzuka Circuit,sirotkin,17
2018,17,Suzuka Circuit,alonso,18
2018,17,Suzuka Circuit,vandoorne,19
2018,17,Suzuka Circuit,ericsson,20
2018,18,Circuit of the Americas,hamilton,1
2018,18,Circuit of the Americas,vettel,2
2018,18,Circuit of the Americas,raikkonen,3
2018,18,Circuit of the Americas,bottas,4
2018,18,Circuit of the Americas,ricciardo,5
2018,18,Circuit of the Americas,ocon,6
2018,18,Circuit of the Americas,hulkenberg,7
2018,18,Circuit of the Americas,grosjean,8
2018,18,Circuit of the Americas,leclerc,9
2018,18,Circuit of the Americas,perez,10
2018,18,Circuit of the Americas,sainz,11
2018,18,Circuit of the Americas,kevin_magnussen,12
2018,18,Circuit of the Americas,gasly,13
2018,18,Circuit of the Americas,brendon_hartley,14
2018,18,Circuit of the Americas,max_verstappen,15
2018,18,Circuit of the Americas,alonso,16
2018,18,Circuit of the Americas,sirotkin,17
2018,18,Circuit of the Americas,stroll,18
2018,18,Circuit of the Americas,ericsson,19
2018,18,Circuit of the Americas,vandoorne,20
2018,19,Autódromo Hermanos Rodríguez,ricciardo,1
2018,19,Autódromo Hermanos Rodríguez,max_verstappen,2
2018,19,Autódromo Hermanos Rodríguez,hamilton,3
2018,19,Autódromo Hermanos Rodríguez,vettel,4
2018,19,Autódromo Hermanos Rodríguez,bottas,5
2018,19,Autódromo Hermanos Rodríguez,raikkonen,6
2018,19,Autódromo Hermanos Rodríguez,hulkenberg,7
2018,19,Autódromo Hermanos Rodríguez,sainz,8
2018,19,Autódromo Hermanos Rodríguez,leclerc,9
2018,19,Autódromo Hermanos Rodríguez,ericsson,10
2018,19,Autódromo Hermanos Rodríguez,ocon,11
2018,19,Autódromo Hermanos Rodríguez,alonso,12
2018,19,Autódromo Hermanos Rodríguez,perez,13
2018,19,Autódromo Hermanos Rodríguez,brendon_hartley,14
2018,19,Autódromo Hermanos Rodríguez,gasly,15
2018,19,Autódromo Hermanos Rodríguez,grosjean,16
2018,19,Autódromo Hermanos Rodríguez,vandoorne,17
2018,19,Autódromo Hermanos Rodríguez,kevin_magnussen,18
2018,19,Autódromo Hermanos Rodríguez,stroll,19
2018,19,Autódromo Hermanos Rodríguez,sirotkin,20
2018,20,Autódromo José Carlos Pace,hamilton,1
2018,20,Autódromo José Carlos Pace,vettel,2
2018,20,Autódromo José Carlos Pace,bottas,3
2018,20,Autódromo José Carlos Pace,raikkonen,4
2018,20,Autódromo José Carlos Pace,max_verstappen,5
2018,20,Autódromo José Carlos Pace,ricciardo,6
2018,20,Autódromo José Carlos Pace,ericsson,7
2018,20,Autódromo José Carlos Pace,leclerc,8
2018,20,Autódromo José Carlos Pace,grosjean,9
2018,20,Autódromo José Carlos Pace,gasly,10
2018,20,Autódromo José Carlos Pace,kevin_magnussen,11
2018,20,Autódromo José Carlos Pace,perez,12
2018,20,Autódromo José Carlos Pace,ocon,13
2018,20,Autódromo José Carlos Pace,hulkenberg,14
2018,20,Autódromo José Carlos Pace,sirotkin,15
2018,20,Autódromo José Carlos Pace,sainz,16
2018,20,Autódromo José Carlos Pace,brendon_hartley,17
2018,20,Autódromo José Carlos Pace,alonso,18
2018,20,Autódromo José Carlos Pace,stroll,19
2018,20,Autódromo José Carlos Pace,vandoorne,20
2018,21,Yas Marina Circuit,hamilton,1
2018,21,Yas Marina Circuit,bottas,2
2018,21,Yas Marina Circuit,vettel,3
2018,21,Yas Marina Circuit,raikkonen,4
2018,21,Yas Marina Circuit,ricciardo,5
2018,21,Yas Marina Circuit,max_verstappen,6
2018,21,Yas Marina Circuit,grosjean,7
2018,21,Yas Marina Circuit,leclerc,8
2018,21,Yas Marina Circuit,ocon,9
2018,21,Yas Marina Circuit,hulkenberg,10
2018,21,Yas Marina Circuit,sainz,11
2018,21,Yas Marina Circuit,ericsson,12
2018,21,Yas Marina Circuit,kevin_magnussen,13
2018,21,Yas Marina Circuit,perez,14
2018,21,Yas Marina Circuit,alonso,15
2018,21,Yas Marina Circuit,brendon_hartley,16
2018,21,Yas Marina Circuit,gasly,17
2018,21,Yas Marina Circuit,vandoorne,18
2018,21,Yas Marina Circuit,sirotkin,19
2018,21,Yas Marina Circuit,stroll,20
2019,1,Albert Park Grand Prix Circuit,hamilton,1
2019,1,Albert Park Grand Prix Circuit,bottas,2
2019,1,Albert Park Grand Prix Circuit,vettel,3
2019,1,Albert Park Grand Prix Circuit,max_verstappen,4
2019,1,Albert Park Grand Prix Circuit,leclerc,5
2019,1,Albert Park Grand Prix Circuit,grosjean,6
2019,1,Albert Park Grand Prix Circuit,kevin_magnussen,7
2019,1,Albert Park Grand Prix Circuit,norris,8
2019,1,Albert Park Grand Prix Circuit,raikkonen,9
2019,1,Albert Park Grand Prix Circuit,perez,10
2019,1,Albert Park Grand Prix Circuit,hulkenberg,11
2019,1,Albert Park Grand Prix Circuit,ricciardo,12
2019,1,Albert Park Grand Prix Circuit,albon,13
2019,1,Albert Park Grand Prix Circuit,giovinazzi,14
2019,1,Albert Park Grand Prix Circuit,kvyat,15
2019,1,Albert Park Grand Prix Circuit,stroll,16
2019,1,Albert Park Grand Prix Circuit,gasly,17
2019,1,Albert Park Grand Prix Circuit,sainz,18
2019,1,Albert Park Grand Prix Circuit,russell,19
2019,1,Albert Park Grand Prix Circuit,kubica,20
2019,2,Bahrain International Circuit,leclerc,1
2019,2,Bahrain International Circuit,vettel,2
2019,2,Bahrain International Circuit,hamilton,3
2019,2,Bahrain International Circuit,bottas,4
2019,2,Bahrain International Circuit,max_verstappen,5
2019,2,Bahrain International Circuit,kevin_magnussen,6
2019,2,Bahrain International Circuit,sainz,7
2019,2,Bahrain International Circuit,grosjean,8
2019,2,Bahrain International Circuit,raikkonen,9
2019,2,Bahrain International Circuit,norris,10
2019,2,Bahrain International Circuit,ricciardo,11
2019,2,Bahrain International Circuit,albon,12
2019,2,Bahrain International Circuit,gasly,13
2019,2,Bahrain International Circuit,perez,14
2019,2,Bahrain International Circuit,kvyat,15
2019,2,Bahrain International Circuit,giovinazzi,16
2019,2,Bahrain International Circuit,hulkenberg,17
2019,2,Bahrain International Circuit,stroll,18
2019,2,Bahrain International Circuit,russell,19
2019,2,Bahrain International Circuit,kubica,20
2019,3,Shanghai International Circuit,bottas,1
2019,3,Shanghai International Circuit,hamilton,2
2019,3,Shanghai International Circuit,vettel,3
2019,3,Shanghai International Circuit,leclerc,4
2019,3,Shanghai International Circuit,max_verstappen,5
2019,3,Shanghai International Circuit,gasly,6
2019,3,Shanghai International Circuit,ricciardo,7
2019,3,Shanghai International Circuit,hulkenberg,8
2019,3,Shanghai International Circuit,kevin_magnussen,9
2019,3,Shanghai International Circuit,grosjean,10
2019,3,Shanghai International Circuit,kvyat,11
2019,3,Shanghai International Circuit,perez,12
2019,3,Shanghai International Circuit,raikkonen,13
2019,3,Shanghai International Circuit,sainz,14
2019,3,Shanghai International Circuit,norris,15
2019,3,Shanghai International Circuit,stroll,16
2019,3,Shanghai International Circuit,russell,17
2019,3,Shanghai International Circuit,kubica,18
2019,4,Baku City Circuit,bottas,1
2019,4,Baku City Circuit,hamilton,2
2019,4,Baku City Circuit,vettel,3
2019,4,Baku City Circuit,max_verstappen,4
2019,4,Baku City Circuit,perez,5
2019,4,Baku City Circuit,kvyat,6
2019,4,Baku City Circuit,norris,7
2019,4,Baku City Circuit,giovinazzi,8
2019,4,Baku City Circuit,leclerc,9
2019,4,Baku City Circuit,sainz,10
2019,4,Baku City Circuit,ricciardo,11
2019,4,Baku City Circuit,albon,12
2019,4,Baku City Circuit,kevin_magnussen,13
2019,4,Baku City Circuit,stroll,14
2019,4,Baku City Circuit,grosjean,15
2019,4,Baku City Circuit,hulkenberg,16
2019,4,Baku City Circuit,russell,17
2019,4,Baku City Circuit,kubica,18
2019,4,Baku City Circuit,raikkonen,19
2019,4,Baku City Circuit,gasly,20
2019,5,Circuit de Barcelona-Catalunya,bottas,1
2019,5,Circuit de Barcelona-Catalunya,hamilton,2
2019,5,Circuit de Barcelona-Catalunya,vettel,3
2019,5,Circuit de Barcelona-Catalunya,max_verstappen,4
2019,5,Circuit de Barcelona-Catalunya,leclerc,5
2019,5,Circuit de Barcelona-Catalunya,gasly,6
2019,5,Circuit de Barcelona-Catalunya,grosjean,7
2019,5,Circuit de Barcelona-Catalunya,kevin_magnussen,8
2019,5,Circuit de Barcelona-Catalunya,kvyat,9
2019,5,Circuit de Barcelona-Catalunya,ricciardo,10
2019,5,Circuit de Barcelona-Catalunya,norris,11
2019,5,Circuit de Barcelona-Catalunya,albon,12
2019,5,Circuit de Barcelona-Catalunya,sainz,13
2019,5,Circuit de Barcelona-Catalunya,raikkonen,14
2019,5,Circuit de Barcelona-Catalunya,perez,15
2019,5,Circuit de Barcelona-Catalunya,hulkenberg,16
2019,5,Circuit de Barcelona-Catalunya,stroll,17
2019,5,Circuit de Barcelona-Catalunya,giovinazzi,18
2019,5,Circuit de Barcelona-Catalunya,russell,19
2019,5,Circuit de Barcelona-Catalunya,kubica,20
2019,6,Circuit de Monaco,hamilton,1
2019,6,Circuit de Monaco,bottas,2
2019,6,Circuit de Monaco,max_verstappen,3
2019,6,Circuit de Monaco,vettel,4
2019,6,Circuit de Monaco,gasly,5
2019,6,Circuit de Monaco,kevin_magnussen,6
2019,6,Circuit de Monaco,ricciardo,7
2019,6,Circuit de Monaco,kvyat,8
2019,6,Circuit de Monaco,sainz,9
2019,6,Circuit de Monaco,albon,10
2019,6,Circuit de Monaco,hulkenberg,11
2019,6,Circuit de Monaco,norris,12
2019,6,Circuit de Monaco,grosjean,13
2019,6,Circuit de Monaco,raikkonen,14
2019,6,Circuit de Monaco,giovinazzi,15
2019,6,Circuit de Monaco,leclerc,16
2019,6,Circuit de Monaco,perez,17
2019,6,Circuit de Monaco,stroll,18
2019,6,Circuit de Monaco,russell,19
2019,6,Circuit de Monaco,kubica,20
2019,7,Circuit Gilles Villeneuve,vettel,1
2019,7,Circuit Gilles Villeneuve,hamilton,2
2019,7,Circuit Gilles Villeneuve,leclerc,3
2019,7,Circuit Gilles Villeneuve,ricciardo,4
2019,7,Circuit Gilles Villeneuve,gasly,5
2019,7,Circuit Gilles Villeneuve,bottas,6
2019,7,Circuit Gilles Villeneuve,hulkenberg,7
2019,7,Circuit Gilles Villeneuve,norris,8
2019,7,Circuit Gilles Villeneuve,sainz,9
2019,7,Circuit Gilles Villeneuve,kevin_magnussen,10
2019,7,Circuit Gilles Villeneuve,max_verstappen,11
2019,7,Circuit Gilles Villeneuve,kvyat,12
2019,7,Circuit Gilles Villeneuve,giovinazzi,13
2019,7,Circuit Gilles Villeneuve,albon,14
2019,7,Circuit Gilles Villeneuve,grosjean,15
2019,7,Circuit Gilles Villeneuve,perez,16
2019,7,Circuit Gilles Villeneuve,raikkonen,17
2019,7,Circuit Gilles Villeneuve,stroll,18
2019,7,Circuit Gilles Villeneuve,russell,19
2019,7,Circuit Gilles Villeneuve,kubica,20
2019,8,Circuit Paul Ricard,hamilton,1
2019,8,Circuit Paul Ricard,bottas,2
2019,8,Circuit Paul Ricard,leclerc,3
2019,8,Circuit Paul Ricard,max_verstappen,4
2019,8,Circuit Paul Ricard,norris,5
2019,8,Circuit Paul Ricard,sainz,6
2019,8,Circuit Paul Ricard,vettel,7
2019,8,Circuit Paul Ricard,ricciardo,8
2019,8,Circuit Paul Ricard,gasly,9
2019,8,Circuit Paul Ricard,giovinazzi,10
2019,8,Circuit Paul Ricard,albon,11
2019,8,Circuit Paul Ricard,raikkonen,12
2019,8,Circuit Paul Ricard,hulkenberg,13
2019,8,Circuit Paul Ricard,perez,14
2019,8,Circuit Paul Ricard,kevin_magnussen,15
2019,8,Circuit Paul Ricard,kvyat,16
